starting_condition, probability, yellow_lifeforce, blue_lifeforce, purple_lifeforce
PPYBYPYPBP, 0.005041337, 13519.91, 6868.91, 252.24
PPYBYPBPBP, 0.005041337, 11163.31, 8904.14, 516.43
PPYBBPBPBP, 0.0016804457, 7432.01, 12224.65, 218.89
PPYPYPYPYP, 0.00048474397, 15147.10, 0.00, 274.41
PPYPYPYPBP, 0.0019389759, 13366.37, 4010.39, 583.26
PPYPYPBPBP, 0.0029084638, 10966.59, 5910.51, 1211.74
PPYPBPBPBP, 0.0019389759, 7432.01, 8504.71, 1633.21
PPBPBPBPBP, 0.00048474397, 0.00, 15134.22, 299.18
YBYBYBYBYB, 0.000082164624, 15970.07, 232.71, 0.00
YBYBYBYBYP, 0.00047402672, 15970.07, 184.81, 3755.25
YBYBYBYBBP, 0.00047402672, 15045.99, 334.09, 3675.95
YBYBYBYPYP, 0.0010939077, 15970.07, 138.61, 4597.78
YBYBYBYPBP, 0.0021878155, 15147.10, 184.81, 5895.01
YBYBYBBPBP, 0.0010939077, 13366.37, 704.48, 5559.58
YBYBYPYPYP, 0.0012622015, 15970.07, 4597.78, 138.61
YBYBYPYPBP, 0.0037866042, 15147.10, 5969.52, 138.61
YBYBYPBPBP, 0.0037866042, 13527.17, 7460.53, 138.61
YBYBBPBPBP, 0.0012622015, 11185.07, 9279.52, 138.61
YBYPYPYPYP, 0.0007281931, 15970.07, 3755.25, 184.81
YBYPYPYPBP, 0.0029127724, 15147.10, 5895.01, 184.81
YBYPYPBPBP, 0.0043691588, 13519.91, 7893.02, 184.81
YBYPBPBPBP, 0.0029127728, 11000.29, 9999.42, 184.81
YBBPBPBPBP, 0.0007281931, 7432.01, 12239.23, 184.81
YPYPYPYPYP, 0.00016804457, 15970.07, 0.00, 232.71
YPYPYPYPBP, 0.00084022287, 15045.99, 3675.95, 334.09
YPYPYPBPBP, 0.0016804457, 13366.37, 5559.58, 704.48
YPYPBPBPBP, 0.0016804457, 11185.07, 138.61, 9279.52
YPBPBPBPBP, 0.00084022287, 7432.01, 184.81, 12239.23
BPBPBPBPBP, 0.00016804457, 0.00, 15963.87, 242.87
